id,timestamp,text,speaker,reply_to,conversation_id,meta.tag,vectors,clean_text
2278-22,,"{F Oh, } {C so } you were pretty close.  /",1090,2278-21,2278-0,"[['{F Oh, } {C so } you were pretty close.  /', 'qy^d']]",[]," Oh,   so  you were pretty close. "
2278-56,,"Yeah,  /yeah,  /{D well } [ I guess they were, + {F uh, } I guess they must ] have been scared <laughter> after the, {F uh, } -/",1090,2278-55,2278-0,"[['Yeah,  /', 'b'], ['yeah,  /', 'b^r'], ['{D well } [ I guess they were, + {F uh, } I guess they must ] have been scared <laughter> after the, {F uh, } -/', 'qy^d']]",[],"Yeah, yeah,  well   I guess they were,   uh,  I guess they must  have been scared  after the,  uh,  "
2278-58,,"{D Well, } that's good,  /{D well, } they're Brooklyn boys, I guess. /",1090,2278-57,2278-0,"[[""{D Well, } that's good,  /"", 'ba'], [""{D well, } they're Brooklyn boys, I guess. /"", 'qy^d']]",[]," Well,  thats good,  well,  theyre Brooklyn boys, I guess. "
2354-32,,"{C and } ] I have a neighbor with a big motorbike /{C and } he likes to run down the street with it /{C and } [ you, + you ] can probably hear him.  /((   ))  <laughter> {C But, } {F um, } I don't know  /{C so. }  Do you enjoy reading anything like that? {F Um. } /",1117,2354-31,2354-0,"[['{C and } ] I have a neighbor with a big motorbike /', '+'], ['{C and } he likes to run down the street with it /', 'sd'], ['{C and } [ you, + you ] can probably hear him.  /', 'qy^d'], [""((   ))  <laughter> {C But, } {F um, } I don't know  /"", 'h'], ['{C so. }  Do you enjoy reading anything like that? {F Um. } /', 'qy']]",[]," and   I have a neighbor with a big motorbike  and  he likes to run down the street with it  and   you,  you  can probably hear him.     But,   um,  I dont know  so.  Do you enjoy reading anything like that?  Um.  "
2354-51,,"{F um, } {C and, } {F uh, } there's a book called LIFE EXTENSIONS,  /I don't know if you've ever heard of it, /",1083,2354-50,2354-0,"[[""{F um, } {C and, } {F uh, } there's a book called LIFE EXTENSIONS,  /"", 'sd'], [""I don't know if you've ever heard of it, /"", 'qy^d']]",[]," um,   and,   uh,  theres a book called LIFE EXTENSIONS, I dont know if youve ever heard of it, "
2354-99,,"I don't know if your on city water,  /city water has chlorine in it,  /chlorine,",1083,2354-98,2354-0,"[[""I don't know if your on city water,  /"", 'qy^d'], ['city water has chlorine in it,  /', 'sd'], ['chlorine,', 'sv']]",[],"I dont know if your on city water, city water has chlorine in it, chlorine,"
2354-112,,"Really?  /{D You know } I bet that's why we have some friends that eat only, - /I just took this Amish bread out of the oven,  /{D man, } it's going to be good.  /I had a starter that friend of mine made,  /{D anyway, } {F uh, } I had a friend that read a book on that  /{C and, } {F um, } I've, - /all my relatives my m-, - /{D you know, } you probably read BACK TO EDEN or something,  /I don't know,  /((   ))  we read a lot,  /I know people have read all those books  /{C but, } the, {F um, } - /[ they dr-, + they drilled ] a well, I don't know how many feet  /{C but } it's three or four times deeper than it needed to be, /",1117,2354-111,2354-0,"[['Really?  /', 'bh'], [""{D You know } I bet that's why we have some friends that eat only, - /"", 'sv'], ['I just took this Amish bread out of the oven,  /', 'sd'], [""{D man, } it's going to be good.  /"", 'sd'], ['I had a starter that friend of mine made,  /', 'sd'], ['{D anyway, } {F uh, } I had a friend that read a book on that  /', 'sd'], [""{C and, } {F um, } I've, - /"", '%'], ['all my relatives my m-, - /', 'sd'], ['{D you know, } you probably read BACK TO EDEN or something,  /', 'qy^d'], [""I don't know,  /"", 'h'], ['((   ))  we read a lot,  /', 'sd'], ['I know people have read all those books  /', 'sd'], ['{C but, } the, {F um, } - /', '%'], [""[ they dr-, + they drilled ] a well, I don't know how many feet  /"", 'sd'], [""{C but } it's three or four times deeper than it needed to be, /"", 'sd']]",[],"Really?  You know  I bet thats why we have some friends that eat only,  I just took this Amish bread out of the oven,  man,  its going to be good. I had a starter that friend of mine made,  anyway,   uh,  I had a friend that read a book on that  and,   um,  Ive,  all my relatives my m,   you know,  you probably read BACK TO EDEN or something, I dont know,   we read a lot, I know people have read all those books  but,  the,  um,    they dr,  they drilled  a well, I dont know how many feet  but  its three or four times deeper than it needed to be, "
2368-2,,"{F Oh, } yeah.  /[ With, +",1260,2368-1,2368-0,"[['{F Oh, } yeah.  /', 'b'], ['[ With, +', 'qy^d']]",[]," Oh,  yeah.  With, "
2368-114,,You basically --,1260,2368-113,2368-0,"[['You basically --', 'qy^d']]",[],You basically 
2368-169,,"Everybody pretty much [ [ kee-, + keeps-, ] + keeps ] to their own turf, so to speak. /",1069,2368-168,2368-0,"[['Everybody pretty much [ [ kee-, + keeps-, ] + keeps ] to their own turf, so to speak. /', 'qy^d']]",[],"Everybody pretty much   kee,  keeps,   keeps  to their own turf, so to speak. "
2379-101,,"{F Um, } I'm not sure if your familiar with the movement they have here in Maryland,  /{C but } they're trying to get [ [ a, + {F uh, } a, ] + {F uh, } a ] merit system here in Maryland rather than a, {F uh, } tenure system,",1110,2379-100,2379-0,"[[""{F Um, } I'm not sure if your familiar with the movement they have here in Maryland,  /"", 'qy^d'], [""{C but } they're trying to get [ [ a, + {F uh, } a, ] + {F uh, } a ] merit system here in Maryland rather than a, {F uh, } tenure system,"", 'sd']]",[]," Um,  Im not sure if your familiar with the movement they have here in Maryland,  but  theyre trying to get   a,   uh,  a,    uh,  a  merit system here in Maryland rather than a,  uh,  tenure system,"
2528-16,,"{F Um, } it's hard to say  /<laughter> I'm sort of a very big TWIN PEAKS fan,/{C and } beyond that I just sort of watch anything that happens to be on.  /[ [  I'm, + I'm, ] +  half the time I'm ] a T V addict  /{C and } the other half the time I just ignore it/<laughter> it's really bad.  /Yeah,  /there's some new shows that I sort of like, {F um, } /have you seen this  (( SHANNON FIELD SHOW ))  /{C or, } {F uh, } it's about a lawyer,  it's one of these lawyer shows, {D you know, }  /(( they seem ))  to be popular these days.  /(( {C And } there's ))  a lot of those  ((   )) (( Blair ))  shows floating around. /",1155,2528-15,2528-0,"[[""{F Um, } it's hard to say  /"", '^h'], [""<laughter> I'm sort of a very big TWIN PEAKS fan,/"", 'sd'], ['{C and } beyond that I just sort of watch anything that happens to be on.  /', 'sd'], [""[ [  I'm, + I'm, ] +  half the time I'm ] a T V addict  /"", 'sd'], ['{C and } the other half the time I just ignore it/', 'sd'], [""<laughter> it's really bad.  /"", 'sd'], ['Yeah,  /', '%'], [""there's some new shows that I sort of like, {F um, } /"", 'sd'], ['have you seen this  (( SHANNON FIELD SHOW ))  /', 'qy^d'], [""{C or, } {F uh, } it's about a lawyer,  it's one of these lawyer shows, {D you know, }  /"", 'sd'], ['(( they seem ))  to be popular these days.  /', 'sv'], [""(( {C And } there's ))  a lot of those  ((   )) (( Blair ))  shows floating around. /"", 'sv']]",[]," Um,  its hard to say laughter Im sort of a very big TWIN PEAKS fan, and  beyond that I just sort of watch anything that happens to be on.   Im,  Im,   half the time Im  a T V addict  and  the other half the time I just ignore itlaughter its really bad. Yeah, theres some new shows that I sort of like,  um,  have you seen this  SHANNON FIELD SHOW   or,   uh,  its about a lawyer, its one of these lawyer shows,  you know,   they seem  to be popular these days.   And  theres  a lot of those    Blair  shows floating around. "
2528-56,,"{D Well, } don't they take people who have some sort of, {F um, } big abilities like - /[ {C and, } + {C and } ] at least they used to [ when it, + when it, ] - /the first ones I saw they had, {F um, } a man on who [ was, + ] {F uh, } he played college football and almost went pro, /{C and } they had [ a, + a ] woman who was a black belt in karate  /{C and } [ she was the, + {F uh, } she was in ] the junior Olympics or something  /{C or } they seem to have people who have very, very big sports backgrounds.  /To have - /they, [ le-, + leaned ] away from that sort of, /",1155,2528-55,2528-0,"[[""{D Well, } don't they take people who have some sort of, {F um, } big abilities like - /"", 'qy^d'], ['[ {C and, } + {C and } ] at least they used to [ when it, + when it, ] - /', 'sd'], ['the first ones I saw they had, {F um, } a man on who [ was, + ] {F uh, } he played college football and almost went pro, /', 'sd'], ['{C and } they had [ a, + a ] woman who was a black belt in karate  /', 'sd'], ['{C and } [ she was the, + {F uh, } she was in ] the junior Olympics or something  /', 'sd'], ['{C or } they seem to have people who have very, very big sports backgrounds.  /', 'sd'], ['To have - /', '%'], ['they, [ le-, + leaned ] away from that sort of, /', 'sd']]",[]," Well,  dont they take people who have some sort of,  um,  big abilities like    and,    and   at least they used to  when it,  when it,   the first ones I saw they had,  um,  a man on who  was,    uh,  he played college football and almost went pro,  and  they had  a,  a  woman who was a black belt in karate  and   she was the,   uh,  she was in  the junior Olympics or something  or  they seem to have people who have very, very big sports backgrounds. To have  they,  le,  leaned  away from that sort of, "
2528-58,,"{F Oh, } that's # how they do it. # /",1155,2528-57,2528-0,"[[""{F Oh, } that's # how they do it. # /"", 'qy^d']]",[]," Oh,  thats  how they do it.  "
2528-74,,Wow.  /All that for getting tennis balls shot at you at a hundred miles an hour. /,1155,2528-73,2528-0,"[['Wow.  /', 'ba'], ['All that for getting tennis balls shot at you at a hundred miles an hour. /', 'qy^d']]",[],Wow. All that for getting tennis balls shot at you at a hundred miles an hour. 
2594-41,,"{C So, } it's vol-, -/",1124,2594-40,2594-0,"[[""{C So, } it's vol-, -/"", 'qy^d']]",[]," So,  its vol, "
2638-38,,"Uh-huh. /Yeah.  /{C So } [ you kne-, + you know ] the atmosphere, then. /",1117,2638-37,2638-0,"[['Uh-huh. /', 'b'], ['Yeah.  /', 'b'], ['{C So } [ you kne-, + you know ] the atmosphere, then. /', 'qy^d']]",[],"Uhhuh. Yeah.  So   you kne,  you know  the atmosphere, then. "
2776-38,,"Yeah.  /{F Um, } I've been learning a lot lately about, {F um, } - /I've been reading a book by Kenneth Cooper,  /I don't know if you're familiar with him -- /",1117,2776-37,2776-0,"[['Yeah.  /', 'b'], [""{F Um, } I've been learning a lot lately about, {F um, } - /"", 'sd'], [""I've been reading a book by Kenneth Cooper,  /"", 'sd'], [""I don't know if you're familiar with him -- /"", 'qy^d']]",[],"Yeah.  Um,  Ive been learning a lot lately about,  um,   Ive been reading a book by Kenneth Cooper, I dont know if youre familiar with him  "
2827-49,,"It actually is, [ [ if, + if, ] + if ] you have a food processor,  /I don't know if you have a food processor or not.  /{D Actually, }",1057,2827-48,2827-0,"[['It actually is, [ [ if, + if, ] + if ] you have a food processor,  /', 'sv'], [""I don't know if you have a food processor or not.  /"", 'qy^d'], ['{D Actually, }', 'sd']]",[],"It actually is,   if,  if,   if  you have a food processor, I dont know if you have a food processor or not.  Actually, "
3055-63,,"Like apple pie in America,  /right. /",1292,3055-62,3055-0,"[['Like apple pie in America,  /', 'bf'], ['right. /', 'qy^d']]",[],"Like apple pie in America, right. "
3228-27,,"Probably gives them ideas of what they want to do,  /right <laughter>. /",1399,3228-26,3228-0,"[['Probably gives them ideas of what they want to do,  /', 'sv'], ['right <laughter>. /', 'qy^d']]",[],"Probably gives them ideas of what they want to do, right . "
3228-31,,Wasn't that good. /,1399,3228-30,3228-0,"[[""Wasn't that good. /"", 'qy^d']]",[],Wasnt that good. 
3233-34,,-- I don't know if you've ever read that -- /,1266,3233-33,3233-0,"[[""-- I don't know if you've ever read that -- /"", 'qy^d']]",[], I dont know if youve ever read that  
3253-13,,"Where you live now,  /",1130,3253-12,3253-0,"[['Where you live now,  /', 'qy^d']]",[],"Where you live now, "
3405-8,,"{F Oh, } that's what I was curious about,  /I was wondering whether you had actually some of the flowers that you had planted were bulb type that you would dig up [ and, + and then ] put down your garden and then put them back in later, or something like that.  /{C So } you. -/",1402,3405-7,3405-0,"[[""{F Oh, } that's what I was curious about,  /"", 'bk'], ['I was wondering whether you had actually some of the flowers that you had planted were bulb type that you would dig up [ and, + and then ] put down your garden and then put them back in later, or something like that.  /', 'qy^d'], ['{C So } you. -/', '%']]",[]," Oh,  thats what I was curious about, I was wondering whether you had actually some of the flowers that you had planted were bulb type that you would dig up  and,  and then  put down your garden and then put them back in later, or something like that.  So  you. "
3426-132,,Not hard when you first came. /,1437,3426-131,3426-0,"[['Not hard when you first came. /', 'qy^d']]",[],Not hard when you first came. 
3657-70,,You say she's a programmer also. /,1001,3657-69,3657-0,"[[""You say she's a programmer also. /"", 'qy^d']]",[],You say shes a programmer also. 
3754-43,,"Yeah,  /that is like a suburb or something, whatever. /",1481,3754-42,3754-0,"[['Yeah,  /', 'b'], ['that is like a suburb or something, whatever. /', 'qy^d']]",[],"Yeah, that is like a suburb or something, whatever. "
3754-64,,Isn't that pretty.  /# I love it down there. # /,1443,3754-63,3754-0,"[[""Isn't that pretty.  /"", 'qy^d'], ['# I love it down there. # /', 'sd']]",[],Isnt that pretty.  I love it down there.  
3985-27,,"You said you retired,  /I just happen to have a person that I happened to do some planning for this morning,  /{C but } --",1402,3985-26,3985-0,"[['You said you retired,  /', 'qy^d'], ['I just happen to have a person that I happened to do some planning for this morning,  /', 'sd'], ['{C but } --', 'sd']]",[],"You said you retired, I just happen to have a person that I happened to do some planning for this morning,  but  "
4666-2,,"No,  /[ it's, + it's ] pretty pervasive.  /It kind of goes <laughter> into about all aspects of society I think up here.  /{C But, } {F uh, } {D actually, } I don't know how much of the World Series you caught last year,  /{C but } that was a lot of fun  ((   )) . /",1199,4666-1,4666-0,"[['No,  /', 'aa'], [""[ it's, + it's ] pretty pervasive.  /"", 'sv'], ['It kind of goes <laughter> into about all aspects of society I think up here.  /', 'sv'], [""{C But, } {F uh, } {D actually, } I don't know how much of the World Series you caught last year,  /"", 'qy^d'], ['{C but } that was a lot of fun  ((   )) . /', 'sd']]",[],"No,  its,  its  pretty pervasive. It kind of goes  into about all aspects of society I think up here.  But,   uh,   actually,  I dont know how much of the World Series you caught last year,  but  that was a lot of fun   . "
